ticker,snapshot_date,fiscal_year,roe,roce,debt_equity,operating_margin,net_margin,revenue_growth,source
INFY.NS,2025-03-30,2024,27.9,,0.09,24.1,16.4,6.1,screener.in
INFY.NS,2025-06-30,2025,27.1,,0.08,23.7,16.2,6.2,screener.in
INFY.NS,2025-09-30,2025,27.1,,0.08,23.7,16.2,6.2,screener.in
INFY.NS,2025-12-30,2025,27.1,,0.08,23.7,16.2,6.2,screener.in
IOC.NS,2018-03-31,2017,19.9,,0.58,9.9,5.4,18.6,screener.in
IOC.NS,2018-06-30,2018,15.4,,0.86,6.7,3.3,25.3,screener.in
IOC.NS,2018-09-30,2018,15.4,,0.86,6.7,3.3,25.3,screener.in
IOC.NS,2018-12-30,2018,15.4,,0.86,6.7,3.3,25.3,screener.in
IOC.NS,2019-03-30,2018,15.4,,0.86,6.7,3.3,25.3,screener.in
IOC.NS,2019-06-30,2019,-2.0,,1.36,3.3,-0.4,-8.4,screener.in
IOC.NS,2019-09-30,2019,-2.0,,1.36,3.3,-0.4,-8.4,screener.in
IOC.NS,2019-12-30,2019,-2.0,,1.36,3.3,-0.4,-8.4,screener.in
IOC.NS,2020-03-30,2019,-2.0,,1.36,3.3,-0.4,-8.4,screener.in
IOC.NS,2020-06-30,2020,19.5,,1.04,11.0,6.0,-24.8,screener.in
IOC.NS,2020-09-30,2020,19.5,,1.04,11.0,6.0,-24.8,screener.in
IOC.NS,2020-12-30,2020,19.5,,1.04,11.0,6.0,-24.8,screener.in
IOC.NS,2021-03-30,2020,19.5,,1.04,11.0,6.0,-24.8,screener.in
IOC.NS,2021-06-30,2021,19.3,,0.99,8.1,4.4,61.9,screener.in
IOC.NS,2021-09-30,2021,19.3,,0.99,8.1,4.4,61.9,screener.in
IOC.NS,2021-12-30,2021,19.3,,0.99,8.1,4.4,61.9,screener.in
IOC.NS,2022-03-30,2021,19.3,,0.99,8.1,4.4,61.9,screener.in
IOC.NS,2022-06-30,2022,8.4,,1.07,3.6,1.4,42.8,screener.in
IOC.NS,2022-09-30,2022,8.4,,1.07,3.6,1.4,42.8,screener.in
IOC.NS,2022-12-30,2022,8.4,,1.07,3.6,1.4,42.8,screener.in
IOC.NS,2023-03-30,2022,8.4,,1.07,3.6,1.4,42.8,screener.in
IOC.NS,2023-06-30,2023,23.5,,0.72,9.7,5.6,-7.8,screener.in
IOC.NS,2023-09-30,2023,23.5,,0.72,9.7,5.6,-7.8,screener.in
IOC.NS,2023-12-30,2023,23.5,,0.72,9.7,5.6,-7.8,screener.in
IOC.NS,2024-03-30,2023,23.5,,0.72,9.7,5.6,-7.8,screener.in
IOC.NS,2024-06-30,2024,7.4,,0.82,4.8,1.8,-2.4,screener.in
IOC.NS,2024-09-30,2024,7.4,,0.82,4.8,1.8,-2.4,screener.in
IOC.NS,2024-12-30,2024,7.4,,0.82,4.8,1.8,-2.4,screener.in
IOC.NS,2025-03-30,2024,7.4,,0.82,4.8,1.8,-2.4,screener.in
IOC.NS,2025-06-30,2025,18.7,,0.74,8.7,4.8,1.8,screener.in
IOC.NS,2025-09-30,2025,18.7,,0.74,8.7,4.8,1.8,screener.in
IOC.NS,2025-12-30,2025,18.7,,0.74,8.7,4.8,1.8,screener.in
IRCTC.NS,2023-06-30,2023,,,,34.4,26.1,,screener.in
IRCTC.NS,2023-09-30,2023,,,,34.4,26.1,,screener.in
IRCTC.NS,2023-12-30,2023,,,,34.4,26.1,,screener.in
IRCTC.NS,2024-03-30,2023,,,,34.4,26.1,,screener.in
IRCTC.NS,2024-06-30,2024,,,,33.2,28.1,9.7,screener.in
IRCTC.NS,2024-09-30,2024,,,,33.2,28.1,9.7,screener.in
IRCTC.NS,2024-12-30,2024,,,,33.2,28.1,9.7,screener.in
IRCTC.NS,2025-03-30,2024,,,,33.2,28.1,9.7,screener.in
IRCTC.NS,2025-06-30,2025,,,,32.9,28.4,7.5,screener.in
IRCTC.NS,2025-09-30,2025,,,,32.9,28.4,7.5,screener.in
IRCTC.NS,2025-12-30,2025,,,,32.9,28.4,7.5,screener.in
IRFC.NS,2018-03-31,2017,14.8,,0.0,,,,screener.in
IRFC.NS,2018-06-30,2018,9.0,,0.0,,,,screener.in
IRFC.NS,2018-09-30,2018,9.0,,0.0,,,,screener.in
IRFC.NS,2018-12-30,2018,9.0,,0.0,,,,screener.in
IRFC.NS,2019-03-30,2018,9.0,,0.0,,,,screener.in
IRFC.NS,2019-06-30,2019,10.5,,0.0,,,,screener.in
IRFC.NS,2019-09-30,2019,10.5,,0.0,,,,screener.in
IRFC.NS,2019-12-30,2019,10.5,,0.0,,,,screener.in
IRFC.NS,2020-03-30,2019,10.5,,0.0,,,,screener.in
IRFC.NS,2020-06-30,2020,12.3,,0.0,,,,screener.in
IRFC.NS,2020-09-30,2020,12.3,,0.0,,,,screener.in
IRFC.NS,2020-12-30,2020,12.3,,0.0,,,,screener.in
IRFC.NS,2021-03-30,2020,12.3,,0.0,,,,screener.in
IRFC.NS,2021-06-30,2021,14.9,,0.0,,,,screener.in
IRFC.NS,2021-09-30,2021,14.9,,0.0,,,,screener.in
IRFC.NS,2021-12-30,2021,14.9,,0.0,,,,screener.in
IRFC.NS,2022-03-30,2021,14.9,,0.0,,,,screener.in
IRFC.NS,2022-06-30,2022,13.9,,0.0,,,,screener.in
IRFC.NS,2022-09-30,2022,13.9,,0.0,,,,screener.in
IRFC.NS,2022-12-30,2022,13.9,,0.0,,,,screener.in
IRFC.NS,2023-03-30,2022,13.9,,0.0,,,,screener.in
IRFC.NS,2023-06-30,2023,13.0,,0.0,,,,screener.in
IRFC.NS,2023-09-30,2023,13.0,,0.0,,,,screener.in
IRFC.NS,2023-12-30,2023,13.0,,0.0,,,,screener.in
IRFC.NS,2024-03-30,2023,13.0,,0.0,,,,screener.in
IRFC.NS,2024-06-30,2024,12.3,,0.0,,,,screener.in
IRFC.NS,2024-09-30,2024,12.3,,0.0,,,,screener.in
IRFC.NS,2024-12-30,2024,12.3,,0.0,,,,screener.in
IRFC.NS,2025-03-30,2024,12.3,,0.0,,,,screener.in
IRFC.NS,2025-06-30,2025,12.5,,0.0,,,,screener.in
IRFC.NS,2025-09-30,2025,12.5,,0.0,,,,screener.in
IRFC.NS,2025-12-30,2025,12.5,,0.0,,,,screener.in
ITC.NS,2018-03-31,2017,21.9,,0.0,38.0,26.5,1.6,screener.in
ITC.NS,2018-06-30,2018,21.7,,0.0,38.3,26.6,11.3,screener.in
ITC.NS,2018-09-30,2018,21.7,,0.0,38.3,26.6,11.3,screener.in
ITC.NS,2018-12-30,2018,21.7,,0.0,38.3,26.6,11.3,screener.in
ITC.NS,2019-03-30,2018,21.7,,0.0,38.3,26.6,11.3,screener.in
ITC.NS,2019-06-30,2019,23.9,,0.0,39.2,31.6,2.2,screener.in
ITC.NS,2019-09-30,2019,23.9,,0.0,39.2,31.6,2.2,screener.in
ITC.NS,2019-12-30,2019,23.9,,0.0,39.2,31.6,2.2,screener.in
ITC.NS,2020-03-30,2019,23.9,,0.0,39.2,31.6,2.2,screener.in
ITC.NS,2020-06-30,2020,22.2,,0.0,34.6,27.2,-0.3,screener.in
ITC.NS,2020-09-30,2020,22.2,,0.0,34.6,27.2,-0.3,screener.in
ITC.NS,2020-12-30,2020,22.2,,0.0,34.6,27.2,-0.3,screener.in
ITC.NS,2021-03-30,2020,22.2,,0.0,34.6,27.2,-0.3,screener.in
ITC.NS,2021-06-30,2021,24.8,,0.0,34.0,25.6,23.1,screener.in
ITC.NS,2021-09-30,2021,24.8,,0.0,34.0,25.6,23.1,screener.in
ITC.NS,2021-12-30,2021,24.8,,0.0,34.0,25.6,23.1,screener.in
ITC.NS,2022-03-30,2021,24.8,,0.0,34.0,25.6,23.1,screener.in
ITC.NS,2022-06-30,2022,28.2,,0.0,36.2,27.5,16.9,screener.in
ITC.NS,2022-09-30,2022,28.2,,0.0,36.2,27.5,16.9,screener.in
ITC.NS,2022-12-30,2022,28.2,,0.0,36.2,27.5,16.9,screener.in
ITC.NS,2023-03-30,2022,28.2,,0.0,36.2,27.5,16.9,screener.in
ITC.NS,2023-06-30,2023,27.9,,0.0,37.1,30.5,-4.2,screener.in
ITC.NS,2023-09-30,2023,27.9,,0.0,37.1,30.5,-4.2,screener.in
ITC.NS,2023-12-30,2023,27.9,,0.0,37.1,30.5,-4.2,screener.in
ITC.NS,2024-03-30,2023,27.9,,0.0,37.1,30.5,-4.2,screener.in
ITC.NS,2024-06-30,2024,50.1,,0.0,34.3,46.5,10.9,screener.in
ITC.NS,2024-09-30,2024,50.1,,0.0,34.3,46.5,10.9,screener.in
ITC.NS,2024-12-30,2024,50.1,,0.0,34.3,46.5,10.9,screener.in
ITC.NS,2025-03-30,2024,50.1,,0.0,34.3,46.5,10.9,screener.in
ITC.NS,2025-06-30,2025,49.7,,0.01,33.7,44.3,6.0,screener.in
ITC.NS,2025-09-30,2025,49.7,,0.01,33.7,44.3,6.0,screener.in
ITC.NS,2025-12-30,2025,49.7,,0.01,33.7,44.3,6.0,screener.in
JSWSTEEL.NS,2018-03-31,2017,21.8,,1.41,20.7,8.5,29.4,screener.in
JSWSTEEL.NS,2018-06-30,2018,21.6,,1.36,22.3,8.9,17.8,screener.in
JSWSTEEL.NS,2018-09-30,2018,21.6,,1.36,22.3,8.9,17.8,screener.in
JSWSTEEL.NS,2018-12-30,2018,21.6,,1.36,22.3,8.9,17.8,screener.in
JSWSTEEL.NS,2019-03-30,2018,21.6,,1.36,22.3,8.9,17.8,screener.in
JSWSTEEL.NS,2019-06-30,2019,10.7,,1.68,16.1,5.3,-13.5,screener.in
JSWSTEEL.NS,2019-09-30,2019,10.7,,1.68,16.1,5.3,-13.5,screener.in
JSWSTEEL.NS,2019-12-30,2019,10.7,,1.68,16.1,5.3,-13.5,screener.in
JSWSTEEL.NS,2020-03-30,2019,10.7,,1.68,16.1,5.3,-13.5,screener.in
JSWSTEEL.NS,2020-06-30,2020,17.3,,1.46,25.3,9.9,8.9,screener.in
JSWSTEEL.NS,2020-09-30,2020,17.3,,1.46,25.3,9.9,8.9,screener.in
JSWSTEEL.NS,2020-12-30,2020,17.3,,1.46,25.3,9.9,8.9,screener.in
JSWSTEEL.NS,2021-03-30,2020,17.3,,1.46,25.3,9.9,8.9,screener.in
JSWSTEEL.NS,2021-06-30,2021,31.1,,1.07,26.7,14.3,83.3,screener.in
JSWSTEEL.NS,2021-09-30,2021,31.1,,1.07,26.7,14.3,83.3,screener.in
JSWSTEEL.NS,2021-12-30,2021,31.1,,1.07,26.7,14.3,83.3,screener.in
JSWSTEEL.NS,2022-03-30,2021,31.1,,1.07,26.7,14.3,83.3,screener.in
JSWSTEEL.NS,2022-06-30,2022,6.3,,1.23,11.1,2.5,13.4,screener.in
JSWSTEEL.NS,2022-09-30,2022,6.3,,1.23,11.1,2.5,13.4,screener.in
JSWSTEEL.NS,2022-12-30,2022,6.3,,1.23,11.1,2.5,13.4,screener.in
JSWSTEEL.NS,2023-03-30,2022,6.3,,1.23,11.1,2.5,13.4,screener.in
JSWSTEEL.NS,2023-06-30,2023,11.6,,1.13,16.1,5.1,5.5,screener.in
JSWSTEEL.NS,2023-09-30,2023,11.6,,1.13,16.1,5.1,5.5,screener.in
JSWSTEEL.NS,2023-12-30,2023,11.6,,1.13,16.1,5.1,5.5,screener.in
JSWSTEEL.NS,2024-03-30,2023,11.6,,1.13,16.1,5.1,5.5,screener.in
JSWSTEEL.NS,2024-06-30,2024,4.4,,1.24,13.5,2.1,-3.5,screener.in
JSWSTEEL.NS,2024-09-30,2024,4.4,,1.24,13.5,2.1,-3.5,screener.in
JSWSTEEL.NS,2024-12-30,2024,4.4,,1.24,13.5,2.1,-3.5,screener.in
JSWSTEEL.NS,2025-03-30,2024,4.4,,1.24,13.5,2.1,-3.5,screener.in
JSWSTEEL.NS,2025-06-30,2025,9.4,,1.22,15.1,4.3,6.1,screener.in
JSWSTEEL.NS,2025-09-30,2025,9.4,,1.22,15.1,4.3,6.1,screener.in
JSWSTEEL.NS,2025-12-30,2025,9.4,,1.22,15.1,4.3,6.1,screener.in
KOTAKBANK.NS,2018-03-31,2017,12.4,,0.0,,,,screener.in
KOTAKBANK.NS,2018-06-30,2018,12.5,,0.0,,,,screener.in
KOTAKBANK.NS,2018-09-30,2018,12.5,,0.0,,,,screener.in
KOTAKBANK.NS,2018-12-30,2018,12.5,,0.0,,,,screener.in
KOTAKBANK.NS,2019-03-30,2018,12.5,,0.0,,,,screener.in
KOTAKBANK.NS,2019-06-30,2019,12.9,,0.0,,,,screener.in
KOTAKBANK.NS,2019-09-30,2019,12.9,,0.0,,,,screener.in
KOTAKBANK.NS,2019-12-30,2019,12.9,,0.0,,,,screener.in
KOTAKBANK.NS,2020-03-30,2019,12.9,,0.0,,,,screener.in
KOTAKBANK.NS,2020-06-30,2020,11.8,,0.0,,,,screener.in
KOTAKBANK.NS,2020-09-30,2020,11.8,,0.0,,,,screener.in
KOTAKBANK.NS,2020-12-30,2020,11.8,,0.0,,,,screener.in
KOTAKBANK.NS,2021-03-30,2020,11.8,,0.0,,,,screener.in
KOTAKBANK.NS,2021-06-30,2021,12.5,,0.0,,,,screener.in
KOTAKBANK.NS,2021-09-30,2021,12.5,,0.0,,,,screener.in
KOTAKBANK.NS,2021-12-30,2021,12.5,,0.0,,,,screener.in
KOTAKBANK.NS,2022-03-30,2021,12.5,,0.0,,,,screener.in
KOTAKBANK.NS,2022-06-30,2022,13.3,,0.0,,,,screener.in
KOTAKBANK.NS,2022-09-30,2022,13.3,,0.0,,,,screener.in
KOTAKBANK.NS,2022-12-30,2022,13.3,,0.0,,,,screener.in
KOTAKBANK.NS,2023-03-30,2022,13.3,,0.0,,,,screener.in
KOTAKBANK.NS,2023-06-30,2023,14.0,,0.0,,,,screener.in
KOTAKBANK.NS,2023-09-30,2023,14.0,,0.0,,,,screener.in
KOTAKBANK.NS,2023-12-30,2023,14.0,,0.0,,,,screener.in
KOTAKBANK.NS,2024-03-30,2023,14.0,,0.0,,,,screener.in
KOTAKBANK.NS,2024-06-30,2024,14.0,,0.0,,,,screener.in
KOTAKBANK.NS,2024-09-30,2024,14.0,,0.0,,,,screener.in
KOTAKBANK.NS,2024-12-30,2024,14.0,,0.0,,,,screener.in
KOTAKBANK.NS,2025-03-30,2024,14.0,,0.0,,,,screener.in
KOTAKBANK.NS,2025-06-30,2025,11.2,,0.0,,,,screener.in
KOTAKBANK.NS,2025-09-30,2025,11.2,,0.0,,,,screener.in
KOTAKBANK.NS,2025-12-30,2025,11.2,,0.0,,,,screener.in
KPITTECH.NS,2019-06-30,2019,14.1,,0.19,13.5,6.9,,screener.in
KPITTECH.NS,2019-09-30,2019,14.1,,0.19,13.5,6.9,,screener.in
KPITTECH.NS,2019-12-30,2019,14.1,,0.19,13.5,6.9,,screener.in
KPITTECH.NS,2020-03-30,2019,14.1,,0.19,13.5,6.9,,screener.in
KPITTECH.NS,2020-06-30,2020,12.2,,0.19,15.1,7.2,-5.6,screener.in
KPITTECH.NS,2020-09-30,2020,12.2,,0.19,15.1,7.2,-5.6,screener.in
KPITTECH.NS,2020-12-30,2020,12.2,,0.19,15.1,7.2,-5.6,screener.in
KPITTECH.NS,2021-03-30,2020,12.2,,0.19,15.1,7.2,-5.6,screener.in
KPITTECH.NS,2021-06-30,2021,21.1,,0.17,18.5,11.3,19.4,screener.in
KPITTECH.NS,2021-09-30,2021,21.1,,0.17,18.5,11.3,19.4,screener.in
KPITTECH.NS,2021-12-30,2021,21.1,,0.17,18.5,11.3,19.4,screener.in
KPITTECH.NS,2022-03-30,2021,21.1,,0.17,18.5,11.3,19.4,screener.in
KPITTECH.NS,2022-06-30,2022,23.4,,0.17,18.8,11.5,38.4,screener.in
KPITTECH.NS,2022-09-30,2022,23.4,,0.17,18.8,11.5,38.4,screener.in
KPITTECH.NS,2022-12-30,2022,23.4,,0.17,18.8,11.5,38.4,screener.in
KPITTECH.NS,2023-03-30,2022,23.4,,0.17,18.8,11.5,38.4,screener.in
KPITTECH.NS,2023-06-30,2023,27.9,,0.15,20.3,12.3,44.8,screener.in
KPITTECH.NS,2023-09-30,2023,27.9,,0.15,20.3,12.3,44.8,screener.in
KPITTECH.NS,2023-12-30,2023,27.9,,0.15,20.3,12.3,44.8,screener.in
KPITTECH.NS,2024-03-30,2023,27.9,,0.15,20.3,12.3,44.8,screener.in
KPITTECH.NS,2024-06-30,2024,28.8,,0.12,21.1,14.4,19.9,screener.in
KPITTECH.NS,2024-09-30,2024,28.8,,0.12,21.1,14.4,19.9,screener.in
KPITTECH.NS,2024-12-30,2024,28.8,,0.12,21.1,14.4,19.9,screener.in
KPITTECH.NS,2025-03-30,2024,28.8,,0.12,21.1,14.4,19.9,screener.in
KPITTECH.NS,2025-06-30,2025,22.0,,0.16,19.6,11.5,7.4,screener.in
KPITTECH.NS,2025-09-30,2025,22.0,,0.16,19.6,11.5,7.4,screener.in
KPITTECH.NS,2025-12-30,2025,22.0,,0.16,19.6,11.5,7.4,screener.in
LT.NS,2018-03-31,2017,14.6,,1.96,16.8,6.7,9.5,screener.in
LT.NS,2018-06-30,2018,16.4,,2.01,16.9,7.6,13.0,screener.in
LT.NS,2018-09-30,2018,16.4,,2.01,16.9,7.6,13.0,screener.in
LT.NS,2018-12-30,2018,16.4,,2.01,16.9,7.6,13.0,screener.in
LT.NS,2019-03-30,2018,16.4,,2.01,16.9,7.6,13.0,screener.in
LT.NS,2019-06-30,2019,16.3,,2.15,16.9,7.5,7.6,screener.in
LT.NS,2019-09-30,2019,16.3,,2.15,16.9,7.5,7.6,screener.in
LT.NS,2019-12-30,2019,16.3,,2.15,16.9,7.5,7.6,screener.in
LT.NS,2020-03-30,2019,16.3,,2.15,16.9,7.5,7.6,screener.in
LT.NS,2020-06-30,2020,17.0,,1.77,17.3,9.5,-6.5,screener.in
LT.NS,2020-09-30,2020,17.0,,1.77,17.3,9.5,-6.5,screener.in
LT.NS,2020-12-30,2020,17.0,,1.77,17.3,9.5,-6.5,screener.in
LT.NS,2021-03-30,2020,17.0,,1.77,17.3,9.5,-6.5,screener.in
LT.NS,2021-06-30,2021,12.6,,1.52,15.5,6.7,15.1,screener.in
LT.NS,2021-09-30,2021,12.6,,1.52,15.5,6.7,15.1,screener.in
LT.NS,2021-12-30,2021,12.6,,1.52,15.5,6.7,15.1,screener.in
LT.NS,2022-03-30,2021,12.6,,1.52,15.5,6.7,15.1,screener.in
LT.NS,2022-06-30,2022,14.0,,1.35,14.8,6.8,17.1,screener.in
LT.NS,2022-09-30,2022,14.0,,1.35,14.8,6.8,17.1,screener.in
LT.NS,2022-12-30,2022,14.0,,1.35,14.8,6.8,17.1,screener.in
LT.NS,2023-03-30,2022,14.0,,1.35,14.8,6.8,17.1,screener.in
LT.NS,2023-06-30,2023,18.0,,1.35,13.0,7.0,20.6,screener.in
LT.NS,2023-09-30,2023,18.0,,1.35,13.0,7.0,20.6,screener.in
LT.NS,2023-12-30,2023,18.0,,1.35,13.0,7.0,20.6,screener.in
LT.NS,2024-03-30,2023,18.0,,1.35,13.0,7.0,20.6,screener.in
LT.NS,2024-06-30,2024,18.1,,1.36,13.4,6.9,15.7,screener.in
LT.NS,2024-09-30,2024,18.1,,1.36,13.4,6.9,15.7,screener.in
LT.NS,2024-12-30,2024,18.1,,1.36,13.4,6.9,15.7,screener.in
LT.NS,2025-03-30,2024,18.1,,1.36,13.4,6.9,15.7,screener.in
LT.NS,2025-06-30,2025,18.7,,1.32,12.8,6.8,8.5,screener.in
LT.NS,2025-09-30,2025,18.7,,1.32,12.8,6.8,8.5,screener.in
LT.NS,2025-12-30,2025,18.7,,1.32,12.8,6.8,8.5,screener.in
LTTS.NS,2018-03-31,2017,26.2,,0.04,15.4,13.5,15.4,screener.in
LTTS.NS,2018-06-30,2018,31.0,,0.03,18.0,15.1,35.5,screener.in
LTTS.NS,2018-09-30,2018,31.0,,0.03,18.0,15.1,35.5,screener.in
LTTS.NS,2018-12-30,2018,31.0,,0.03,18.0,15.1,35.5,screener.in
LTTS.NS,2019-03-30,2018,31.0,,0.03,18.0,15.1,35.5,screener.in
LTTS.NS,2019-06-30,2019,29.7,,0.01,19.8,14.6,10.7,screener.in
LTTS.NS,2019-09-30,2019,29.7,,0.01,19.8,14.6,10.7,screener.in
LTTS.NS,2019-12-30,2019,29.7,,0.01,19.8,14.6,10.7,screener.in
LTTS.NS,2020-03-30,2019,29.7,,0.01,19.8,14.6,10.7,screener.in
LTTS.NS,2020-06-30,2020,19.2,,0.14,18.5,12.2,-3.0,screener.in
LTTS.NS,2020-09-30,2020,19.2,,0.14,18.5,12.2,-3.0,screener.in
LTTS.NS,2020-12-30,2020,19.2,,0.14,18.5,12.2,-3.0,screener.in
LTTS.NS,2021-03-30,2020,19.2,,0.14,18.5,12.2,-3.0,screener.in
LTTS.NS,2021-06-30,2021,23.1,,0.11,21.5,14.6,20.6,screener.in
LTTS.NS,2021-09-30,2021,23.1,,0.11,21.5,14.6,20.6,screener.in
LTTS.NS,2021-12-30,2021,23.1,,0.11,21.5,14.6,20.6,screener.in
LTTS.NS,2022-03-30,2021,23.1,,0.11,21.5,14.6,20.6,screener.in
LTTS.NS,2022-06-30,2022,27.4,,0.1,20.0,13.8,34.2,screener.in
LTTS.NS,2022-09-30,2022,27.4,,0.1,20.0,13.8,34.2,screener.in
LTTS.NS,2022-12-30,2022,27.4,,0.1,20.0,13.8,34.2,screener.in
LTTS.NS,2023-03-30,2022,27.4,,0.1,20.0,13.8,34.2,screener.in
LTTS.NS,2023-06-30,2023,24.5,,0.12,19.9,13.5,9.4,screener.in
LTTS.NS,2023-09-30,2023,24.5,,0.12,19.9,13.5,9.4,screener.in
LTTS.NS,2023-12-30,2023,24.5,,0.12,19.9,13.5,9.4,screener.in
LTTS.NS,2024-03-30,2023,24.5,,0.12,19.9,13.5,9.4,screener.in
LTTS.NS,2024-06-30,2024,20.8,,0.1,17.7,11.8,10.6,screener.in
LTTS.NS,2024-09-30,2024,20.8,,0.1,17.7,11.8,10.6,screener.in
LTTS.NS,2024-12-30,2024,20.8,,0.1,17.7,11.8,10.6,screener.in
LTTS.NS,2025-03-30,2024,20.8,,0.1,17.7,11.8,10.6,screener.in
LTTS.NS,2025-06-30,2025,20.3,,0.1,16.5,10.7,10.1,screener.in
LTTS.NS,2025-09-30,2025,20.3,,0.1,16.5,10.7,10.1,screener.in
LTTS.NS,2025-12-30,2025,20.3,,0.1,16.5,10.7,10.1,screener.in
LUPIN.NS,2018-03-31,2017,1.9,,0.53,19.9,1.6,-9.0,screener.in
LUPIN.NS,2018-06-30,2018,4.5,,0.62,17.5,4.2,-7.2,screener.in
LUPIN.NS,2018-09-30,2018,4.5,,0.62,17.5,4.2,-7.2,screener.in
LUPIN.NS,2018-12-30,2018,4.5,,0.62,17.5,4.2,-7.2,screener.in
LUPIN.NS,2019-03-30,2018,4.5,,0.62,17.5,4.2,-7.2,screener.in
LUPIN.NS,2019-06-30,2019,-2.2,,0.5,15.3,-1.8,4.8,screener.in
LUPIN.NS,2019-09-30,2019,-2.2,,0.5,15.3,-1.8,4.8,screener.in
LUPIN.NS,2019-12-30,2019,-2.2,,0.5,15.3,-1.8,4.8,screener.in
LUPIN.NS,2020-03-30,2019,-2.2,,0.5,15.3,-1.8,4.8,screener.in
LUPIN.NS,2020-06-30,2020,8.9,,0.37,16.9,8.1,-1.4,screener.in
LUPIN.NS,2020-09-30,2020,8.9,,0.37,16.9,8.1,-1.4,screener.in
LUPIN.NS,2020-12-30,2020,8.9,,0.37,16.9,8.1,-1.4,screener.in
LUPIN.NS,2021-03-30,2020,8.9,,0.37,16.9,8.1,-1.4,screener.in
LUPIN.NS,2021-06-30,2021,-12.6,,0.34,1.3,-9.3,8.2,screener.in
LUPIN.NS,2021-09-30,2021,-12.6,,0.34,1.3,-9.3,8.2,screener.in
LUPIN.NS,2021-12-30,2021,-12.6,,0.34,1.3,-9.3,8.2,screener.in
LUPIN.NS,2022-03-30,2021,-12.6,,0.34,1.3,-9.3,8.2,screener.in
LUPIN.NS,2022-06-30,2022,3.6,,0.36,10.3,2.7,1.4,screener.in
LUPIN.NS,2022-09-30,2022,3.6,,0.36,10.3,2.7,1.4,screener.in
LUPIN.NS,2022-12-30,2022,3.6,,0.36,10.3,2.7,1.4,screener.in
LUPIN.NS,2023-03-30,2022,3.6,,0.36,10.3,2.7,1.4,screener.in
LUPIN.NS,2023-06-30,2023,13.5,,0.2,19.0,9.7,20.2,screener.in
LUPIN.NS,2023-09-30,2023,13.5,,0.2,19.0,9.7,20.2,screener.in
LUPIN.NS,2023-12-30,2023,13.5,,0.2,19.0,9.7,20.2,screener.in
LUPIN.NS,2024-03-30,2023,13.5,,0.2,19.0,9.7,20.2,screener.in
LUPIN.NS,2024-06-30,2024,19.2,,0.32,23.2,14.6,13.5,screener.in
LUPIN.NS,2024-09-30,2024,19.2,,0.32,23.2,14.6,13.5,screener.in
LUPIN.NS,2024-12-30,2024,19.2,,0.32,23.2,14.6,13.5,screener.in
LUPIN.NS,2025-03-30,2024,19.2,,0.32,23.2,14.6,13.5,screener.in
LUPIN.NS,2025-06-30,2025,23.8,,0.32,29.3,17.9,15.2,screener.in
LUPIN.NS,2025-09-30,2025,23.8,,0.32,29.3,17.9,15.2,screener.in
LUPIN.NS,2025-12-30,2025,23.8,,0.32,29.3,17.9,15.2,screener.in
MANAPPURAM.NS,2018-03-31,2017,17.7,,0.0,,,,screener.in
MANAPPURAM.NS,2018-06-30,2018,20.9,,0.0,,,,screener.in
MANAPPURAM.NS,2018-09-30,2018,20.9,,0.0,,,,screener.in
MANAPPURAM.NS,2018-12-30,2018,20.9,,0.0,,,,screener.in
MANAPPURAM.NS,2019-03-30,2018,20.9,,0.0,,,,screener.in
MANAPPURAM.NS,2019-06-30,2019,25.8,,0.0,,,,screener.in
MANAPPURAM.NS,2019-09-30,2019,25.8,,0.0,,,,screener.in
MANAPPURAM.NS,2019-12-30,2019,25.8,,0.0,,,,screener.in
MANAPPURAM.NS,2020-03-30,2019,25.8,,0.0,,,,screener.in
MANAPPURAM.NS,2020-06-30,2020,23.6,,0.0,,,,screener.in
MANAPPURAM.NS,2020-09-30,2020,23.6,,0.0,,,,screener.in
MANAPPURAM.NS,2020-12-30,2020,23.6,,0.0,,,,screener.in
MANAPPURAM.NS,2021-03-30,2020,23.6,,0.0,,,,screener.in
MANAPPURAM.NS,2021-06-30,2021,15.9,,0.0,,,,screener.in
MANAPPURAM.NS,2021-09-30,2021,15.9,,0.0,,,,screener.in
MANAPPURAM.NS,2021-12-30,2021,15.9,,0.0,,,,screener.in
MANAPPURAM.NS,2022-03-30,2021,15.9,,0.0,,,,screener.in
MANAPPURAM.NS,2022-06-30,2022,15.6,,0.0,,,,screener.in
MANAPPURAM.NS,2022-09-30,2022,15.6,,0.0,,,,screener.in
MANAPPURAM.NS,2022-12-30,2022,15.6,,0.0,,,,screener.in
MANAPPURAM.NS,2023-03-30,2022,15.6,,0.0,,,,screener.in
MANAPPURAM.NS,2023-06-30,2023,19.0,,0.0,,,,screener.in
MANAPPURAM.NS,2023-09-30,2023,19.0,,0.0,,,,screener.in
MANAPPURAM.NS,2023-12-30,2023,19.0,,0.0,,,,screener.in
MANAPPURAM.NS,2024-03-30,2023,19.0,,0.0,,,,screener.in
MANAPPURAM.NS,2024-06-30,2024,9.7,,0.0,,,,screener.in
MANAPPURAM.NS,2024-09-30,2024,9.7,,0.0,,,,screener.in
MANAPPURAM.NS,2024-12-30,2024,9.7,,0.0,,,,screener.in
MANAPPURAM.NS,2025-03-30,2024,9.7,,0.0,,,,screener.in
MANAPPURAM.NS,2025-06-30,2025,3.0,,0.0,,,,screener.in
